stockid,event_window_str,date,eventdate,relative_day_raw,relative_day_adj,est_window_start,est_window_end,est_window_length,event_window_start,event_window_end,event_window_length,AR,var_AR,df,Std. E. AR,CAR,Std. E. CAR,CAR_T-stat,CAR_P-value
600938,"[-3,3]",2026-03-04,2026-02-28,4,2,2025-08-02,2026-02-18,200,2026-02-25,2026-03-03,7,-0.008771186457279135,0.00024288791251568872,198.0,0.015584861645702497,0.15437212495343733,0.038174958743843225,4.0438059406766,7.530059485039153e-05
600938,"[-3,3]",2026-03-05,2026-02-28,5,3,2025-08-02,2026-02-18,200,2026-02-25,2026-03-03,7,-0.034842219056090314,0.00024288791251568872,198.0,0.015584861645702497,0.11952990589734702,0.041233668131877635,2.898842409922264,0.004167916796898208
601857,"[-2,10]",2026-02-26,2026-02-28,-2,-2,2025-08-02,2026-02-18,200,2026-02-26,2026-03-10,13,-0.010198144389689592,0.00020323084289182536,198.0,0.014255905544434046,-0.010198144389689592,0.014255905544434046,-0.7153627917849995,0.4752275955366514
601857,"[-2,10]",2026-02-27,2026-02-28,-1,-1,2025-08-02,2026-02-18,200,2026-02-26,2026-03-10,13,-0.0035823335151128695,0.00020323084289182536,198.0,0.014255905544434046,-0.013780477904802461,0.02016089496484843,-0.6835251078302547,0.49507418489455124
601857,"[-2,10]",2026-03-02,2026-02-28,2,0,2025-08-02,2026-02-18,200,2026-02-26,2026-03-10,13,0.09825107489106201,0.00020323084289182536,198.0,0.014255905544434046,0.08447059698625956,0.024691952710862625,3.4209767844362817,0.0007578466280906415
601857,"[-2,10]",2026-03-03,2026-02-28,3,1,2025-08-02,2026-02-18,200,2026-02-26,2026-03-10,13,0.10171487735241254,0.00020323084289182536,198.0,0.014255905544434046,0.18618547433867208,0.02851181108886809,6.530117422507922,5.410889514223527e-10
601857,"[-2,10]",2026-03-04,2026-02-28,4,2,2025-08-02,2026-02-18,200,2026-02-26,2026-03-10,13,0.0074394987035047615,0.00020323084289182536,198.0,0.014255905544434046,0.19362497304217685,0.03187717387817068,6.074094704322902,6.272878882995769e-09
601857,"[-2,10]",2026-03-05,2026-02-28,5,3,2025-08-02,2026-02-18,200,2026-02-26,2026-03-10,13,-0.04471780986562082,0.00020323084289182536,198.0,0.014255905544434046,0.14890716317655603,0.03491969440517703,4.26427452224438,3.1035443660343276e-05
601857,"[-2,10]",2026-03-06,2026-02-28,6,4,2025-08-02,2026-02-18,200,2026-02-26,2026-03-10,13,-0.0326575256467376,0.00020323084289182536,198.0,0.014255905544434046,0.11624963752981843,0.037717580784599344,3.082107471147378,0.0023482278950619495
601857,"[-2,10]",2026-03-09,2026-02-28,9,5,2025-08-02,2026-02-18,200,2026-02-26,2026-03-10,13,0.050684497745666635,0.00020323084289182536,198.0,0.014255905544434046,0.16693413527548506,0.04032178992969686,4.140047740106365,5.1361852504649974e-05
601857,"[-2,10]",2026-03-10,2026-02-28,10,6,2025-08-02,2026-02-18,200,2026-02-26,2026-03-10,13,-0.0757007209981087,0.00020323084289182536,198.0,0.014255905544434046,0.09123341427737636,0.04276771663330214,2.133230891413436,0.03413675219607515
